step,wall_time,value
842,1784108878.518586,1.0
843,1784108878.624139,1.0
844,1784108878.72985,1.0
845,1784108878.8337588,1.0
846,1784108878.940269,1.0
847,1784108879.0494723,1.0
848,1784108879.1546063,1.0
849,1784108879.2575731,1.0
850,1784108879.3622677,1.0
851,1784108879.4663715,1.0
852,1784108879.5716534,1.0
853,1784108879.6795802,1.0
854,1784108879.7876394,1.0
855,1784108879.8957715,1.0
856,1784108880.0005093,1.0
857,1784108880.104089,1.0
858,1784108880.2095559,1.0
859,1784108880.3144884,1.0
860,1784108880.4246128,1.0
861,1784108880.5291686,1.0
862,1784108880.6373827,1.0
863,1784108880.7440414,1.0
864,1784108880.8501534,1.0
865,1784108880.954557,1.0
866,1784108881.0582967,1.0
867,1784108881.1667569,1.0
868,1784108881.271727,1.0
869,1784108881.3769999,1.0
870,1784108881.48338,1.0
871,1784108881.5898652,1.0
872,1784108881.6954467,1.0
873,1784108881.801221,1.0
874,1784108881.9038277,1.0
875,1784108882.009262,1.0
876,1784108882.114124,1.0
877,1784108882.2218368,1.0
878,1784108882.326884,1.0
879,1784108882.4347088,1.0
880,1784108882.5402005,1.0
881,1784108882.6437902,1.0
882,1784108882.7464292,1.0
883,1784108882.8508935,1.0
884,1784108882.9551737,1.0
885,1784108883.0589252,1.0
886,1784108883.1631846,1.0
887,1784108883.2685251,1.0
888,1784108883.3746476,1.0
889,1784108883.479229,1.0
890,1784108883.5838034,1.0
891,1784108883.6985648,1.0
892,1784108883.8030496,1.0
893,1784108883.9056175,1.0
894,1784108884.009916,1.0
895,1784108884.1136048,1.0
896,1784108884.2206607,1.0
897,1784108884.3261719,1.0
898,1784108884.4295444,1.0
899,1784108884.533874,1.0
900,1784108884.6393533,1.0
901,1784108884.7423158,1.0
902,1784108884.8479667,1.0
903,1784108884.9552743,1.0
904,1784108885.0624685,1.0
905,1784108885.1637218,1.0
906,1784108885.266086,1.0
907,1784108885.3691535,1.0
908,1784108885.4743042,1.0
909,1784108885.5788639,1.0
910,1784108885.6825087,1.0
911,1784108885.7904162,1.0
912,1784108885.8979542,1.0
913,1784108886.0025663,1.0
914,1784108886.111929,1.0
915,1784108886.2163692,1.0
916,1784108886.3241868,1.0
917,1784108886.4275568,1.0
918,1784108886.5331361,1.0
919,1784108886.6373127,1.0
920,1784108886.7427466,1.0
921,1784108886.8471203,1.0
922,1784108886.954404,1.0
923,1784108887.0622025,1.0
924,1784108887.1716213,1.0
925,1784108887.27571,1.0
926,1784108887.3807783,1.0
927,1784108887.489624,1.0
928,1784108887.594578,1.0
929,1784108887.700181,1.0
930,1784108887.8046577,1.0
931,1784108887.908124,1.0
932,1784108888.016166,1.0
933,1784108888.1174202,1.0
934,1784108888.2217069,1.0
935,1784108888.3304167,1.0
936,1784108888.4360476,1.0
937,1784108888.5405753,1.0
938,1784108888.6421015,1.0
939,1784108888.7452738,1.0
940,1784108888.8504858,1.0
941,1784108888.9558692,1.0
942,1784108889.062094,1.0
943,1784108889.1661782,1.0
